year,group,cohort,occ_code,num,occ_income,occ_grade,occ_wage
1970,2,7,49,33400,5401.946,10.98204,2.603129
1970,2,7,50,5450,5109.633,10,2.467888
1970,2,7,51,2050,3132.927,9.609756,1.460253
1970,2,7,52,24800,2746.875,10.08871,1.391367
1970,2,7,53,6350,4133.464,10.22047,2.016639
1970,2,7,54,12650,2766.008,10.083,1.372526
1970,2,7,55,700,6021.429,12.14286,2.979595
1970,2,7,56,28550,4159.37,9.854641,2.097841
1970,2,7,57,1900,4218.421,9.684211,2.072678
1970,2,7,58,1000,3775,9.9,1.773076
1970,2,7,59,6700,3884.328,10.8209,1.979225
1970,2,7,60,257100,2864.79,9.272267,1.475452
1970,2,7,61,263050,3377.4,9.642083,1.71479
1970,2,7,62,107200,3714.436,10.13666,1.876307
1970,2,7,63,95100,3911.908,10.20189,1.953485
1970,2,7,64,15150,2594.224,10.35974,1.228915
1970,2,7,65,2750,4414.545,10.30909,2.179058
1970,2,7,66,52850,3102.081,9.997162,1.55258
1970,3,7,0,203750,164.6871,7.93546,0.1479869
1970,3,7,1,26650,8364.259,12.12195,3.78646
1970,3,7,2,3600,8798.611,13.44444,4.276282
1970,3,7,3,100,2050,12,0.8932462
1970,3,7,4,2100,10567.86,15.04762,4.904236
1970,3,7,5,500,11280,16,5.261438
1970,3,7,6,1100,12713.64,15.63636,6.086067
1970,3,7,7,1900,20086.84,18.84211,8.305183
1970,3,7,8,1600,7740.625,12.875,3.60954
1970,3,7,9,600,9933.333,15,4.792234
1970,3,7,10,1100,6845.455,16.54545,2.668515
1970,3,7,11,7350,5386.395,17.38095,2.536674
1970,3,7,12,0,,,
1970,3,7,13,400,12087.5,18.25,5.774782
1970,3,7,14,4700,6423.936,14.92553,2.952701
1970,3,7,15,1300,11923.08,18.38461,5.586932
1970,3,7,16,1450,7491.379,13.75862,3.665305
1970,3,7,17,1300,6246.154,11.23077,3.06184
1970,3,7,18,1300,6134.615,11.61539,2.975485
1970,3,7,19,700,6207.143,13,3.206242
1970,3,7,20,500,9910,11.6,4.658645
1970,3,7,21,13200,5911.932,11.43182,2.697079
1970,3,7,22,1300,6642.308,12.92308,3.250224
1970,3,7,23,800,6487.5,12.375,3.08415
1970,3,7,24,2900,8567.241,13.2069,4.145842
1970,3,7,25,1850,5489.189,12.75676,2.548051
1970,3,7,26,1500,5333.333,10.4,2.563486
1970,3,7,27,400,6587.5,13.5,3.229167
1970,3,7,28,16850,7943.472,12.27893,3.756078
1970,3,7,29,17550,5988.604,9.931623,2.932122
1970,3,7,30,600,7133.333,12.16667,3.558669
1970,3,7,31,8650,5656.937,10.64162,2.739164
1970,3,7,32,16650,3826.276,8.615616,1.820964
1970,3,7,33,600,8675,12.5,3.362299
1970,3,7,34,2700,7253.704,11.51852,3.373052
1970,3,7,35,6200,5162.097,10.16129,2.385376
1970,3,7,36,16950,4752.507,9.333333,2.185523
1970,3,7,37,6200,5262.097,10.45161,2.538433
1970,3,7,38,49750,4252.915,8.825126,2.012684
1970,3,7,39,21950,4376.538,9.018223,2.075891
1970,3,7,40,5400,1672.222,7.027778,0.8216562
1970,3,7,41,24650,1962.576,6.298174,0.9087377
1970,3,7,42,7550,3452.318,8.483443,1.639475
1970,3,7,43,4150,2486.145,5.39759,1.16111
1970,3,7,44,21350,5932.201,9.22014,2.781808
1970,3,7,45,3600,6565.972,10.47222,3.173883
1970,3,7,46,16700,5495.809,9.011976,2.729703
1970,3,7,47,66250,3999.132,8.202264,1.959391
1970,3,7,48,2300,6206.522,8.913043,2.867529
1970,3,7,49,12400,7889.919,10.39516,3.738625
1970,3,7,50,3750,6691.333,10.97333,3.238372
1970,3,7,51,1000,3645,7.5,1.623044
1970,3,7,52,2700,6335.185,9.444445,2.946671
1970,3,7,53,300,6216.667,8,3.155361
1970,3,7,54,3950,5352.532,9.012658,2.478461
1970,3,7,55,2100,6869.048,9.666667,3.106792
1970,3,7,56,11300,6769.69,9.5,3.300237
1970,3,7,57,3950,6419.62,9.341772,3.099542
1970,3,7,58,3550,2540.845,6.901409,1.325817
1970,3,7,59,2000,8610,10.75,4.167154
1970,3,7,60,11200,4652.902,8.446428,2.169207
1970,3,7,61,72450,5322.567,8.809524,2.626608
1970,3,7,62,14400,5686.632,9.277778,2.788678
1970,3,7,63,4750,5772.105,9.378947,2.932898
1970,3,7,64,70950,5444.256,8.716702,2.551397
1970,3,7,65,21550,5878.886,8.700696,2.897842
1970,3,7,66,82550,4419.958,8.1914,2.137076
1970,4,7,0,570450,61.33316,8.872293,0.0550425
1970,4,7,1,14700,3902.041,12.58163,1.845105
1970,4,7,2,2600,6574.039,13.19231,3.273833
1970,4,7,3,0,,,
1970,4,7,4,0,,,
1970,4,7,5,100,9050,12,4.436275
1970,4,7,6,400,10925,18.25,5.563063
1970,4,7,7,350,7635.714,15,4.204227
1970,4,7,8,11900,5447.899,12.17227,2.684354
1970,4,7,9,200,7900,13.5,3.872549
1970,4,7,10,1100,6122.727,17.63636,2.92355
1970,4,7,11,25900,2510.135,16.19884,1.303185
1970,4,7,12,1050,5304.762,16.95238,2.64058
1970,4,7,13,200,8625,15,4.227941
1970,4,7,14,3350,7226.866,14.26866,3.755287
1970,4,7,15,200,9550,19,4.516612
1970,4,7,16,600,3079.167,10.58333,1.631673
1970,4,7,17,10200,4440.686,11.47059,2.184021
1970,4,7,18,600,4983.333,11.5,2.493817
1970,4,7,19,0,,,
1970,4,7,20,200,7750,15.5,3.533497
1970,4,7,21,16750,2873.134,10.72239,1.447489
1970,4,7,22,12200,5240.164,12.72951,2.685683
1970,4,7,23,2300,3880.435,11.73913,1.901558
1970,4,7,24,4300,4483.721,11.63953,2.300677
1970,4,7,25,6050,4432.231,12.42149,2.170893
1970,4,7,26,850,3885.294,11.17647,2.040547
1970,4,7,27,2000,5301.25,11.7,2.736268
1970,4,7,28,3200,6242.969,12.375,3.116276
1970,4,7,29,3100,3912.097,11.06452,1.965357
1970,4,7,30,750,3916.667,11.93333,2.17043
1970,4,7,31,24400,3642.008,11.5041,1.846149
1970,4,7,32,124500,1592.59,8.731325,0.8262658
1970,4,7,33,0,,,
1970,4,7,34,300,2350,11.33333,1.105169
1970,4,7,35,900,2652.778,10.77778,1.323777
1970,4,7,36,44000,1991.761,9.260227,0.978638
1970,4,7,37,26750,3431.122,10.22617,1.720302
1970,4,7,38,10900,3004.358,9.596331,1.547066
1970,4,7,39,47200,1780.35,8.940678,0.9045645
1970,4,7,40,1050,2285.714,8.190476,1.120448
1970,4,7,41,3950,418.9873,7.518987,0.1637184
1970,4,7,42,700,2350,7.714286,1.178353
1970,4,7,43,400,2150,8.5,1.053922
1970,4,7,44,800,5156.25,8.875,2.482724
1970,4,7,45,400,8075,12,3.506944
1970,4,7,46,1100,2672.727,9.545455,1.451865
1970,4,7,47,1000,3537.5,8.25,1.826715
1970,4,7,48,100,0,9,0
1970,4,7,49,1900,4250,10.63158,2.114846
1970,4,7,50,400,8950,9.75,4.277642
1970,4,7,51,100,0,8,0
1970,4,7,52,2750,2791.818,10.09091,1.37384
1970,4,7,53,300,4033.333,11,2.137432
1970,4,7,54,2400,2050,9.041667,0.9605911
1970,4,7,55,100,8050,8,3.946079
1970,4,7,56,1650,3398.485,8.818182,1.740577
1970,4,7,57,100,2050,9,1.004902
1970,4,7,58,100,3450,8,1.691176
1970,4,7,59,200,3125,12,1.531863
1970,4,7,60,34900,2740.043,9.100286,1.393974
1970,4,7,61,29150,3135.077,9.478559,1.575216
1970,4,7,62,5450,3660.092,10.11927,1.860718
1970,4,7,63,6200,4048.387,10.41129,2.009144
1970,4,7,64,1650,3175.758,9.212121,1.606126
1970,4,7,65,300,516.6667,10,0.253268
1970,4,7,66,6400,2775,9.75,1.443287
1960,0,6,0,8992574,76.68927,11.0927,
1960,0,6,1,755215,6301.9,12.96886,
1960,0,6,2,317332.5,5719.54,14.63606,
1960,0,6,3,7123,6693.563,17.21058,
1960,0,6,4,265065.5,7309.373,15.60878,
1960,0,6,5,8716.5,6898.807,15.96082,
1960,0,6,6,59371.5,6352.103,16.29943,
1960,0,6,7,77112.5,8364.255,18.57632,
1960,0,6,8,143137.5,3126.456,14.12009,
1960,0,6,9,7917.5,3987.85,16.52858,
1960,0,6,10,33765,4758.569,18.56788,
1960,0,6,11,370627.5,1990.97,16.6612,
1960,0,6,12,10700.5,2907.715,16.37232,
1960,0,6,13,14837,6077.907,17.17763,
1960,0,6,14,84455.5,3582.587,16.85099,
1960,0,6,15,47998,8402.252,18.76868,
1960,0,6,16,156010,4277.639,15.03161,
1960,0,6,17,62136,2914.492,12.55133,
1960,0,6,18,138122,5502.76,12.78946,
1960,0,6,19,64382,5119.211,12.91897,
1960,0,6,20,31727.5,5810.396,12.83918,
1960,0,6,21,888723,4772.105,12.72169,
1960,0,6,22,444076.5,2903.907,12.42652,
1960,0,6,23,41829,3172.587,12.32883,
1960,0,6,24,43677,4112.793,13.4285,
1960,0,6,25,192776,2909.273,12.21653,
1960,0,6,26,79504.5,3385.344,11.96575,
1960,0,6,27,77102,2755.479,11.54333,
1960,0,6,28,88110,4587.274,12.12174,
1960,0,6,29,159670,3783.357,11.01709,
1960,0,6,30,29532.5,4713.499,14.26555,
1960,0,6,31,593462,3476.977,12.3027,
1960,0,6,32,61342,1477.538,9.801253,
1960,0,6,33,42842.5,5200.479,11.40942,
1960,0,6,34,96422.5,4951.45,11.85816,
1960,0,6,35,25998.5,4117.822,10.99025,
1960,0,6,36,292313.5,1413.845,10.04352,
1960,0,6,37,89003.5,1953.106,10.78212,
1960,0,6,38,62499.5,2533.012,9.502796,
1960,0,6,39,286768,1727.204,9.976126,
1960,0,6,40,309061,3136.548,10.52383,
1960,0,6,41,201334,1369.315,8.063961,
1960,0,6,42,22954,2556.369,9.265248,
1960,0,6,43,29399.5,1778.843,8.569125,
1960,0,6,44,227284.5,4190.992,10.31661,
1960,0,6,45,165021.5,5325.96,11.56779,
1960,0,6,46,287553.5,4347.228,10.67971,
1960,0,6,47,474770.5,3865.622,10.3714,
1960,0,6,48,68045.5,3474.184,9.681397,
1960,0,6,49,206198,5870.569,11.45133,
1960,0,6,50,199597.5,4911.874,10.77857,
1960,0,6,51,12065,4050.236,10.33966,
1960,0,6,52,111505,1719.925,9.664795,
1960,0,6,53,37003.5,4204.081,10.51482,
1960,0,6,54,58298.5,4363.244,10.41045,
1960,0,6,55,61479,6250.483,13.21959,
1960,0,6,56,48166.5,3931.688,9.863121,
1960,0,6,57,14796,3840.136,9.719418,
1960,0,6,58,17033,2567.472,8.687196,
1960,0,6,59,70412.5,5473.286,11.26676,
1960,0,6,60,98522,2052.013,9.502035,
1960,0,6,61,1160830,3261.238,9.900255,
1960,0,6,62,225363,3246.897,10.15915,
1960,0,6,63,109227.5,3472.646,10.7486,
1960,0,6,64,584028.5,3786.642,9.813263,
1960,0,6,65,136241,3931.838,10.25554,
1960,0,6,66,564628.5,2743.348,9.41507,
1960,1,6,0,758343,289.915,10.84327,0.2602154
1960,1,6,1,677158,6687.086,13.07162,2.755457
1960,1,6,2,279716,6025.216,14.73583,2.727266
1960,1,6,3,6825,6854.388,17.17597,3.017808
1960,1,6,4,262123.5,7312.806,15.60855,3.379078
1960,1,6,5,7321.5,7339.541,16.25289,3.519231
1960,1,6,6,55486.5,6413.765,16.29602,2.971933
1960,1,6,7,72684,8616.446,18.63737,3.310206
1960,1,6,8,21768.5,6948.366,16.41634,2.660995
1960,1,6,9,3734.5,5173.798,17.17392,2.373409
1960,1,6,10,28783.5,4792.448,18.65232,2.171206
1960,1,6,11,164780,3140.192,17.19019,1.412284
1960,1,6,12,1590.5,4171.833,16.96762,2.114497
1960,1,6,13,11399,6562.214,17.32797,2.931656
1960,1,6,14,63925,3671.942,17.13172,1.462993
1960,1,6,15,45807,8600.775,18.79239,3.602036
1960,1,6,16,111436.5,5008.319,14.93714,2.248593
1960,1,6,17,16382.5,4644.781,12.86226,2.087345
1960,1,6,18,131152,5568.082,12.79115,2.589779
1960,1,6,19,57211.5,5338.477,12.93583,2.511195
1960,1,6,20,28740,5758.19,12.82766,2.809809
1960,1,6,21,673530,5772.028,13.18265,2.492146
1960,1,6,22,16830.5,4950.674,12.93126,2.334074
1960,1,6,23,13693,4823.921,12.53568,2.224908
1960,1,6,24,21364,5618.119,14.87636,2.643169
1960,1,6,25,43286,4392.589,12.90517,1.997246
1960,1,6,26,27292.5,4716.571,12.40932,2.211323
1960,1,6,27,6527,5341.367,11.62494,2.480832
1960,1,6,28,65594,4773.045,11.9643,2.146191
1960,1,6,29,126099,4094.786,10.94653,1.869301
1960,1,6,30,27890,4883.042,14.35626,2.183082
1960,1,6,31,270526,4643.303,12.6761,2.170163
1960,1,6,32,8958,3391.402,10.1396,1.540353
1960,1,6,33,41944.5,5175.884,11.39916,1.897034
1960,1,6,34,90088,4984.491,11.81116,2.170278
1960,1,6,35,23010.5,4204.925,10.99337,1.902691
1960,1,6,36,66143,3076.207,10.17435,1.278892
1960,1,6,37,15297.5,2864.952,10.86338,1.317951
1960,1,6,38,28144,2905.238,9.586324,1.350536
1960,1,6,39,63846,3855.577,10.8032,1.597225
1960,1,6,40,290824.5,3265.068,10.67144,1.185417
1960,1,6,41,133243.5,1794.572,8.189311,0.6810154
1960,1,6,42,16029,3038.151,9.703288,1.320339
1960,1,6,43,22367,1971.8,9.07786,0.9254401
1960,1,6,44,213233.5,4249.028,10.351,1.832502
1960,1,6,45,160593,5393.684,11.58863,2.488537
1960,1,6,46,270280.5,4455.716,10.72943,2.021341
1960,1,6,47,445042.5,3941.679,10.434,1.873469
1960,1,6,48,66103,3439.394,9.745171,1.540083
1960,1,6,49,189763.5,6102.896,11.5332,2.693975
1960,1,6,50,192176.5,4946.959,10.79179,2.263808
1960,1,6,51,11767,4038.829,10.33144,1.822211
1960,1,6,52,18124.5,3818.355,9.482138,1.768245
1960,1,6,53,30622,4608.996,10.6955,2.177665
1960,1,6,54,52419,4554.275,10.47456,1.946005
1960,1,6,55,60085.5,6309.994,13.26858,2.893357
1960,1,6,56,43335,4147.783,9.912311,1.911737
1960,1,6,57,11904,4037.584,10.08657,1.937777
1960,1,6,58,13694,2880.066,8.946072,1.373283
1960,1,6,59,65032.5,5666.362,11.29039,2.7116
1960,1,6,60,28141.5,3525.875,9.566121,1.557295
1960,1,6,61,765538,3917.259,10.00493,1.83135
1960,1,6,62,155637.5,3787.534,10.12014,1.773466
1960,1,6,63,64306,4377.182,11.04625,2.037459
1960,1,6,64,498416.5,4014.421,9.966925,1.695552
1960,1,6,65,127928,3983.016,10.30443,1.779925
1960,1,6,66,400650,3004.695,9.626758,1.373411
1960,2,6,0,7277525,13.22637,11.32343,0.0118717
1960,2,6,1,66600.5,2741.759,12.14686,1.300361
1960,2,6,2,32632.5,3172.121,13.81833,1.549593
1960,2,6,3,298,3010.235,18.00336,1.422227
1960,2,6,4,1845,4985.827,15.78753,2.514477
1960,2,6,5,1295,4503.475,14.30656,2.213843
1960,2,6,6,3039,5143.007,16.32758,2.590361
1960,2,6,7,3136.5,3398.701,17.39997,1.456634
1960,2,6,8,107765.5,2364.379,13.83184,1.163153
1960,2,6,9,3585,2830.802,15.97294,1.424787
1960,2,6,10,3987.5,2644.433,18.22458,1.303182
1960,2,6,11,164103,980.0083,16.21931,0.487884
1960,2,6,12,8114,2721.743,16.27705,1.370175
1960,2,6,13,2941,4516.304,16.79395,2.178698
1960,2,6,14,14301,2723.124,15.85207,1.352724
1960,2,6,15,1295,3756.525,18.23089,1.69813
1960,2,6,16,38639,2228.707,15.40985,1.118326
1960,2,6,17,34650,2265.405,12.56211,1.08952
1960,2,6,18,4676,3703.026,13.00107,1.793944
1960,2,6,19,5977.5,3226.056,12.8578,1.596342
1960,2,6,20,1892.5,2669.353,13.13025,1.3621
1960,2,6,21,193662.5,1441.677,11.24307,0.7151191
1960,2,6,22,407526,2801.878,12.38317,1.402234
1960,2,6,23,26638,2325.867,12.25612,1.147223
1960,2,6,24,19074,2532.297,11.95517,1.263211
1960,2,6,25,146404,2411.274,12.00324,1.197736
1960,2,6,26,48527.5,2623.026,11.71576,1.318262
1960,2,6,27,67488,2534.014,11.5351,1.257826
1960,2,6,28,2590.5,1729.415,12.28624,1.00767
1960,2,6,29,11454,2048.193,10.99171,1.010722
1960,2,6,30,1342.5,1687.784,12.4406,0.8913459
1960,2,6,31,291250,2429.451,11.97959,1.214782
1960,2,6,32,21310.5,1089.994,9.790174,0.5807338
1960,2,6,33,0,,,
1960,2,6,34,1847.5,4050.447,12.32476,1.949259
1960,2,6,35,99,4050,11,1.985294
1960,2,6,36,160429.5,707.7371,10.06929,0.3446286
1960,2,6,37,43466.5,1570.903,10.64378,0.7592978
1960,2,6,38,3288.5,1649.331,10.16771,0.8793575
1960,2,6,39,75049.5,1253.958,10.50472,0.6010583
1960,2,6,40,4483,457.6902,10.94278,0.1865395
1960,2,6,41,21321,282.0283,9.583696,0.1162688
1960,2,6,42,1445.5,176.4095,8.616741,0.0576502
1960,2,6,43,200,0,11,0
1960,2,6,44,1047,3678.51,10.57116,1.949438
1960,2,6,45,1696,2450.767,11.82547,1.190696
1960,2,6,46,2390,2000.272,10.74854,0.9781973
1960,2,6,47,2239.5,2771.377,11.4894,1.419521
1960,2,6,48,199,4998.744,10.50251,2.355867
1960,2,6,49,12301,2818.066,10.7149,1.369784
1960,2,6,50,2094,2349.642,10.81232,1.122112
1960,2,6,51,99,3050,12,1.495098
1960,2,6,52,83567,1203.652,9.622267,0.6242194
1960,2,6,53,3790,1667.744,9.224275,0.8473777
1960,2,6,54,1794.5,1814.503,10.61215,0.8392702
1960,2,6,55,696.5,2149.533,10.93108,0.9840602
1960,2,6,56,1546,1309.056,10.7749,0.6695646
1960,2,6,57,299,2592.809,9.668897,1.302452
1960,2,6,58,400,2300,9.75,1.127451
1960,2,6,59,3437,2665.697,10.94239,1.286769
1960,2,6,60,36854.5,1398.426,9.331656,0.6883427
1960,2,6,61,256608,1690.888,9.791655,0.849087
1960,2,6,62,53484,1885.996,10.08139,0.9423897
1960,2,6,63,40783.5,2076.354,10.21541,1.031607
1960,2,6,64,3486,1420.252,10.74211,0.7453082
1960,2,6,65,647.5,1931.197,10.76602,0.9466652
1960,2,6,66,13640.5,1496.521,10.24537,0.7467123
1960,3,6,0,182701,84.36817,8.861574,0.0758358
1960,3,6,1,8267.5,3351.923,11.57968,1.455466
1960,3,6,2,3290,3702.941,14.32143,1.675989
1960,3,6,3,0,,,
1960,3,6,4,1097,6591.887,15.36372,3.187304
1960,3,6,5,100,5650,16,2.769608
1960,3,6,6,846,4823.227,16.42199,2.411384
1960,3,6,7,995,4131.055,18.19598,1.862076
1960,3,6,8,1297,3702.506,13.07787,1.653163
1960,3,6,9,399,3107.77,15,1.444242
1960,3,6,10,448.5,1705.853,17.66221,1.116886
1960,3,6,11,12550,1760.159,16.77789,0.8423099
1960,3,6,12,0,,,
1960,3,6,13,100,3750,16,1.391466
1960,3,6,14,3687.5,3878.658,16.20393,1.833776
1960,3,6,15,696,4717.529,18.14224,2.157995
1960,3,6,16,4387.5,2993.259,14.30462,1.425706
1960,3,6,17,1789,3426.411,13.44997,1.602686
1960,3,6,18,2194,4644.758,12.27393,2.158882
1960,3,6,19,994,2909.658,12,1.390412
1960,3,6,20,996,4697.54,12.70181,2.250946
1960,3,6,21,10970,3206.623,11.71787,1.431272
1960,3,6,22,1396,3600.322,13.0745,1.751441
1960,3,6,23,399,3087.343,10.49624,1.287237
1960,3,6,24,1446,3218.88,13.24412,1.505196
1960,3,6,25,797,4143.852,13.24592,2.00904
1960,3,6,26,845.5,2561,12,1.233073
1960,3,6,27,198,1975,10.5,1.007653
1960,3,6,28,18133.5,4212.893,12.61386,2.013429
1960,3,6,29,17888.5,3027.474,11.37658,1.436333
1960,3,6,30,100,3250,14,1.158645
1960,3,6,31,13152,3322.616,11.9997,1.591888
1960,3,6,32,3290,2521.033,10.25593,1.180619
1960,3,6,33,898,5330.067,11.88864,2.02191
1960,3,6,34,4387,4586.323,12.63483,2.13223
1960,3,6,35,2789,3306.956,10.92793,1.511642
1960,3,6,36,22566,2223.589,9.546242,0.9903237
1960,3,6,37,9610,2851.592,11.04641,1.321042
1960,3,6,38,26234.5,2336.114,9.17578,1.076972
1960,3,6,39,32566,2130.185,9.748787,0.9689237
1960,3,6,40,13254.5,677.8849,7.167,0.2957269
1960,3,6,41,38799.5,679.0867,6.906713,0.2957716
1960,3,6,42,5229.5,1681.566,8.152787,0.7970955
1960,3,6,43,6832.5,835.9056,6.832565,0.4257461
1960,3,6,44,13004,2786.12,9.73216,1.261685
1960,3,6,45,2732.5,2508.463,10.18262,1.215033
1960,3,6,46,14137,2514.055,9.753484,1.183657
1960,3,6,47,27190.5,1784.263,9.229566,0.8703176
1960,3,6,48,1743.5,1272.77,7.169774,0.6334811
1960,3,6,49,3884,3850.386,9.773945,1.779595
1960,3,6,50,5327,3920.865,10.28815,1.807604
1960,3,6,51,199,3451.005,10,1.640304
1960,3,6,52,2345,3426.311,10.23454,1.628935
1960,3,6,53,2042,2475.367,10.70666,1.13691
1960,3,6,54,3637,3133.503,9.464944,1.433925
1960,3,6,55,697,4083.429,11.28264,2.001681
1960,3,6,56,3185.5,2003.712,8.747135,1.041895
1960,3,6,57,2593,2793.309,8.039722,1.372291
1960,3,6,58,2939,903.3174,7.336339,0.4913625
1960,3,6,59,1844,3899.431,10.99837,1.829677
1960,3,6,60,8821,2475.187,9.678948,1.117276
1960,3,6,61,102562.5,2589.656,9.342269,1.231895
1960,3,6,62,11057,2543.827,10.67595,1.253424
1960,3,6,63,2047,3744.797,11.36834,1.845122
1960,3,6,64,81579.5,2300.543,8.833561,1.059404
1960,3,6,65,7367,2558.575,9.398466,1.194885
1960,3,6,66,145055,2055.936,8.71961,0.9809684
1960,4,6,0,774006,17.1737,9.694297,0.0153888
1960,4,6,1,3189,2580.26,11.91784,1.17533
1960,4,6,2,1694,2813.754,14.52597,1.381048
1960,4,6,3,0,,,
1960,4,6,4,0,,,
1960,4,6,5,0,,,
1960,4,6,6,0,,,
1960,4,6,7,297,1566.667,17.33333,0.7679738
1960,4,6,8,12306.5,2228.796,12.69232,1.095417
1960,4,6,9,199,2512.312,17.49246,1.231525
1960,4,6,10,545.5,2952.062,17.36664,1.447089
1960,4,6,11,29194.5,1062.764,16.10922,0.5516491
1960,4,6,12,996,2176.757,16.19779,1.075703
1960,4,6,13,397,3087.406,16,1.451635
1960,4,6,14,2542,3619.06,16.34972,1.741491
1960,4,6,15,200,4575,19,2.242647
1960,4,6,16,1547,1946.703,14.4512,0.890204
1960,4,6,17,9314.5,1963.39,11.79178,0.9360532
1960,4,6,18,100,0,12,0
1960,4,6,19,199,3647.99,14.49749,1.78823
1960,4,6,20,99,0,12,0
1960,4,6,21,10560.5,1359.836,11.48023,0.669329
1960,4,6,22,18324,2551.744,12.87748,1.261906
1960,4,6,23,1099,2376.57,12.17925,1.127665
1960,4,6,24,1793,2880.982,11.99888,1.45138
1960,4,6,25,2289,3416.601,12.4775,1.692156
1960,4,6,26,2839,3182.846,11.96442,1.591084
1960,4,6,27,2889,1630.374,11.62271,0.7952259
1960,4,6,28,1792,2621.122,12.66685,1.329099
1960,4,6,29,4228.5,1842.521,11.66939,0.9002109
1960,4,6,30,200,1475,14,0.7230392
1960,4,6,31,18534,2357.616,12.145,1.174242
1960,4,6,32,27783.5,879.8685,9.646823,0.4356606
1960,4,6,33,0,,,
1960,4,6,34,100,0,11.5,0
1960,4,6,35,100,2850,12,1.016043
1960,4,6,36,43175,870.1251,10.00725,0.4142262
1960,4,6,37,20629.5,1610.789,10.89023,0.7800074
1960,4,6,38,4832.5,1556.213,10.33916,0.8076956
1960,4,6,39,115306.5,646.27,9.23833,0.3261372
1960,4,6,40,499,179.2585,9.895792,0.1026475
1960,4,6,41,7970,154.8651,7.536512,0.0956773
1960,4,6,42,250,890,8.2,0.7932264
1960,4,6,43,0,,,
1960,4,6,44,0,,,
1960,4,6,45,0,,,
1960,4,6,46,746,2103.954,9.998659,1.017978
1960,4,6,47,298,4440.939,12.66443,2.039002
1960,4,6,48,0,,,
1960,4,6,49,249.5,3372.244,11.60321,1.76988
1960,4,6,50,0,,,
1960,4,6,51,0,,,
1960,4,6,52,7468.5,1207.331,10.40503,0.6293533
1960,4,6,53,549.5,2469.199,8.634212,1.252013
1960,4,6,54,448,323.6607,9.776786,0.1410286
1960,4,6,55,0,,,
1960,4,6,56,100,0,10,0
1960,4,6,57,0,,,
1960,4,6,58,0,,,
1960,4,6,59,99,0,12,0
1960,4,6,60,24705,1077.094,9.620036,0.5330105
1960,4,6,61,36121,1477.443,10.03762,0.7524042
1960,4,6,62,5184.5,1707.45,11.03019,0.8625538
1960,4,6,63,2091,1547.226,11.38785,0.8013353
1960,4,6,64,546.5,1986.139,9.992681,1.021058
1960,4,6,65,298.5,2529.816,9.348409,1.240106
1960,4,6,66,5283,1392.518,10.31251,0.7081928
1960,0,7,0,8693573,104.0798,10.56268,
1960,0,7,1,1307010,7718.424,12.54471,
1960,0,7,2,339145,7288.479,13.84857,
1960,0,7,3,7772,10867.33,16.93747,
1960,0,7,4,244999.5,9117.878,14.96655,
1960,0,7,5,5880,7323.775,15.57789,
1960,0,7,6,48811.5,7840.741,16.14245,
1960,0,7,7,103581.5,15868.45,18.62841,
1960,0,7,8,145277.5,3488.931,13.80568,
1960,0,7,9,6427.5,5288.122,15.97122,
1960,0,7,10,40288,6523.471,18.5555,
1960,0,7,11,319342.5,2162.477,16.91953,
1960,0,7,12,14038,3160.486,15.98999,
1960,0,7,13,13149.5,7689.429,17.24412,
1960,0,7,14,86023.5,4297.613,16.56991,
1960,0,7,15,50996,12242.14,18.49312,
1960,0,7,16,125276,5932.669,14.65552,
1960,0,7,17,62612,2893.857,11.74436,
1960,0,7,18,78317,6107.254,12.59506,
1960,0,7,19,45931.5,5885.716,12.5017,
1960,0,7,20,32128,8167.318,12.73996,
1960,0,7,21,1117324,5098.497,12.01531,
1960,0,7,22,432682.5,3177.438,12.39899,
1960,0,7,23,39281.5,3724.066,12.0826,
1960,0,7,24,55001,5148.79,13.19164,
1960,0,7,25,226607,3089.726,12.10108,
1960,0,7,26,54341.5,3603.46,11.74061,
1960,0,7,27,64678.5,3273.492,11.3964,
1960,0,7,28,135134,4990.706,11.75584,
1960,0,7,29,159543,4262.391,10.62778,
1960,0,7,30,21521,5908.884,13.27183,
1960,0,7,31,629794,3730.662,11.93413,
1960,0,7,32,98839,1547.698,9.262169,
1960,0,7,33,43232.5,5762.366,11.08976,
1960,0,7,34,81537.5,5400.646,11.72985,
1960,0,7,35,38599.5,4194.852,10.38798,
1960,0,7,36,392154,1619.637,9.888396,
1960,0,7,37,90772.5,2017.32,10.35138,
1960,0,7,38,98298.5,2985.762,9.25535,
1960,0,7,39,368503.5,1677.186,9.472765,
1960,0,7,40,485039.5,3230.869,9.799837,
1960,0,7,41,184089,1332.365,7.588881,
1960,0,7,42,25448.5,2431.609,8.797591,
1960,0,7,43,31126,2173.577,8.10578,
1960,0,7,44,227986,4646.109,9.799441,
1960,0,7,45,117756.5,5730.514,11.0947,
1960,0,7,46,348328,4763.084,10.16545,
1960,0,7,47,558100,4039.025,9.990243,
1960,0,7,48,71609,3227.837,8.958448,
1960,0,7,49,359123.5,6653.903,11.20728,
1960,0,7,50,254570.5,5482.456,10.63251,
1960,0,7,51,15943,4927.417,10.50583,
1960,0,7,52,161909.5,1892.093,9.421235,
1960,0,7,53,40209.5,4893.714,10.52527,
1960,0,7,54,62767,4631.233,10.09209,
1960,0,7,55,79870.5,7018.152,12.31756,
1960,0,7,56,68213,4435.379,9.803248,
1960,0,7,57,19227,4497.943,9.502211,
1960,0,7,58,18186,2623.777,8.230562,
